Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,j_start,Mi_FB,MiSn_FB,MiSn_T
1675,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1676,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1677,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1678,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1679,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1680,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1681,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1682,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1683,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1684,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1685,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1686,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1687,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1688,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1689,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1690,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1691,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1692,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1693,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1694,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1695,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1696,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1697,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1698,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1699,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1700,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1701,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1702,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1703,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1704,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1705,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1706,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1707,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1708,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1709,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1710,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1711,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1712,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1713,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1714,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1715,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1716,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1717,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1718,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1719,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1720,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1721,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1722,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1723,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1724,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1725,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1726,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1727,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1728,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1729,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1730,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1731,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1732,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1733,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1734,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1735,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1736,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1737,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1738,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1739,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1740,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1741,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1742,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1743,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1744,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1745,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1746,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1747,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1748,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1749,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1750,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1751,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1752,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1753,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1754,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1755,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1756,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1757,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1758,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1759,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1760,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1761,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1762,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1763,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1764,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1765,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1766,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1767,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1768,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1769,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1770,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1771,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1772,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1773,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1774,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1775,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1776,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1777,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1778,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1779,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1780,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1781,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1782,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1783,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1784,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1785,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1786,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1787,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1788,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1789,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1790,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1791,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1792,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1793,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1794,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1795,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1796,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1797,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1798,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1799,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1800,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1801,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1802,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1803,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1804,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1805,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1806,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1807,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1808,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1809,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1810,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1811,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1812,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1813,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1814,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1815,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1816,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1817,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1818,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1819,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1820,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1821,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1822,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1823,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1824,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1825,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1826,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1827,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1828,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1829,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1830,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1831,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1832,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1833,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1834,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1835,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1836,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1837,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1838,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1839,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1840,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1841,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1842,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1843,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1844,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1845,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1846,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1847,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1848,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1849,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1850,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1851,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1852,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1853,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1854,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1855,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1856,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1857,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1858,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1859,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1860,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1861,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1862,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1863,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1864,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1865,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1866,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1867,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1868,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1869,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1870,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1871,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1872,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1873,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1874,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1875,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1876,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1877,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1878,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1879,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1880,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1881,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1882,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1883,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1884,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1885,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1886,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1887,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1888,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1889,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1890,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1891,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1892,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1893,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1894,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1895,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1896,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1897,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1898,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1899,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1900,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1901,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1902,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1903,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1904,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1905,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1906,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1907,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1908,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1909,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1910,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1911,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1912,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1913,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1914,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1915,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1916,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1917,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1918,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1919,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1920,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1921,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1922,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1923,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1924,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1925,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1926,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1927,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1928,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1929,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1930,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1931,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1932,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1933,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1934,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1935,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1936,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1937,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1938,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1939,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1940,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1941,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1942,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1943,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1944,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1945,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1946,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1947,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1948,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1949,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1950,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1951,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1952,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1953,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1954,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1955,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1956,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1957,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1958,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1959,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1960,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1961,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1962,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1963,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1964,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1965,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1966,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1967,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1968,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1969,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1970,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1971,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1972,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1973,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1974,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1975,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1976,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1977,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1978,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1979,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1980,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1981,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1982,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1983,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1984,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1985,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1986,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1987,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1988,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1989,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1990,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1991,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1992,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1993,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
1994,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
